city_name,street_name
רמת גן              ,הלפיד
רמת גן              ,המאה ואחד
רמת גן              ,המאירי
רמת גן              ,המבדיל
רמת גן              ,המחתרת
רמת גן              ,המיתר
רמת גן              ,המכבי
רמת גן              ,המלאכה
רמת גן              ,המלך יוסף
רמת גן              ,המלך ינאי
רמת גן              ,המעגל
רמת גן              ,המעיין
רמת גן              ,המעפיל
רמת גן              ,"המציי""ר"
רמת גן              ,המקור
רמת גן              ,המרגנית
רמת גן              ,המשטרה
רמת גן              ,המתמיד
רמת גן              ,הנגיד
רמת גן              ,"הנח""ל"
רמת גן              ,"הנח""ל כפר אז""ר"
רמת גן              ,הנעורים
רמת גן              ,"הנצי""ב רמת אפעל"
רמת גן              ,הסולם
רמת גן              ,הסנה
רמת גן              ,הספארי
רמת גן              ,הסרן דב
רמת גן              ,העמל
רמת גן              ,"העצמאות כפר אז""ר"
רמת גן              ,הערבה רמת אפעל
רמת גן              ,הפארק הלאומי
רמת גן              ,הפודים
רמת גן              ,הפורצים
רמת גן              ,הפטמן
רמת גן              ,"הפלמ""ח כפר אז""ר"
רמת גן              ,הפרגים רמת אפעל
רמת גן              ,הפרסה
רמת גן              ,הצלע
רמת גן              ,"הרא""ה"
רמת גן              ,"הראב""ע"
רמת גן              ,הראובני
רמת גן              ,הראל
רמת גן              ,הראשונים
רמת גן              ,הרב האלוף גורן
רמת גן              ,הרב חבה אליהו
רמת גן              ,הרב חי טייב יצחק
רמת גן              ,הרב לוין
רמת גן              ,הרב לנדרס
רמת גן              ,הרב רפאל עבו
רמת גן              ,הרבי מריז'ין
רמת גן              ,הרדוף רמת אפעל
רמת גן              ,הרי הגלעד
רמת גן              ,הרימון
רמת גן              ,הרכסים
רמת גן              ,הרצל
רמת גן              ,הרקון
רמת גן              ,הרקפת רמת אפעל
רמת גן              ,הררי
רמת גן              ,השוטרת
רמת גן              ,השומר
רמת גן              ,"השומר כפר אז""ר"
רמת גן              ,השורה
רמת גן              ,השושן
רמת גן              ,השיטה רמת אפעל
רמת גן              ,השלושים ושלושה
רמת גן              ,השקד רמת אפעל
רמת גן              ,השקמה
רמת גן              ,השר משה
רמת גן              ,התנאים
רמת גן              ,התקוה
רמת גן              ,ויינשל אליעזר
רמת גן              ,"ז""ר"
רמת גן              ,ז'בוטינסקי
רמת גן              ,זוהר
רמת גן              ,זיסמן שלום
רמת גן              ,זכריה
רמת גן              ,חבצלת
רמת גן              ,חבקוק
רמת גן              ,חבר
רמת גן              ,חברון
רמת גן              ,חגי
רמת גן              ,חד נס
רמת גן              ,חורגין
רמת גן              ,"חזון אי""ש"
רמת גן              ,חיבת ציון
רמת גן              ,חיים בר-לב
רמת גן              ,חמי זכריה
רמת גן              ,חמיר
רמת גן              ,חצור
רמת גן              ,חרוד
רמת גן              ,חרוזים
רמת גן              ,חרות
רמת גן              ,טבנקין
רמת גן              ,טור הברושים
רמת גן              ,טרומן
רמת גן              ,"י""א באדר"
רמת גן              ,יאיר
רמת גן              ,יבנה
רמת גן              ,יד לבנים
רמת גן              ,יד שלום
רמת גן              ,ידידיה
רמת גן              ,ידע עם
רמת גן              ,יהודה הנשיא
רמת גן              ,יהודית
רמת גן              ,יהושע בן נון
רמת גן              ,יהושפט
רמת גן              ,יהלום רמת אפעל
רמת גן              ,יואב
רמת גן              ,יוחנן
רמת גן              ,יונה
רמת גן              ,יוסף הגלילי
רמת גן              ,יוסף צבי
רמת גן              ,יוספי
רמת גן              ,יחזקאל
רמת גן              ,יכין
רמת גן              ,יעבץ
רמת גן              ,יעל הגבורה
רמת גן              ,יעלים
רמת גן              ,יערה
רמת גן              ,יריחו
רמת גן              ,ירמיה
רמת גן              ,ישורון
רמת גן              ,ישעיהו
רמת גן              ,כביש נתיבי אילון
רמת גן              ,כביש עוקף
רמת גן              ,כהן יעקב
רמת גן              ,כיכר אלוף דני מט
רמת גן              ,כיכר מלכיאל בבייב
רמת גן              ,ככר גרונר
רמת גן              ,ככר הלוחמים
רמת גן              ,ככר העצמאות
רמת גן              ,ככר הצבי
רמת גן              ,ככר הציונות
רמת גן              ,ככר הרב פרדס
רמת גן              ,ככר יהודה
רמת גן              ,ככר נורי מורד
רמת גן              ,ככר עוזי חיטמן
רמת גן              ,"ככר רמב""ם"
רמת גן              ,כנפי נשרים
רמת גן              ,כנרת
רמת גן              ,כף גימל
רמת גן              ,"כפר אז""ר"
רמת גן              ,כפר המכביה
רמת גן              ,כפר מסובים רמת אפעל
רמת גן              ,כרמלי
רמת גן              ,לאן
רמת גן              ,לב הזהב
רמת גן              ,לבונה רמת אפעל
רמת גן              ,לביא
רמת גן              ,לוחמי סיני
רמת גן              ,לוי
רמת גן              ,לויטה
רמת גן              ,"לח""י"
רמת גן              ,לייב יפה
רמת גן              ,לנדאו חיים
רמת גן              ,מאיר בעל הנס
רמת גן              ,מבוא אנה פרנק
רמת גן              ,מבוא אריה
רמת גן              ,מבוא דוד
רמת גן              ,מבוא העמל
רמת גן              ,מבוא הפודים
רמת גן              ,מבוא הקונגרס
רמת גן              ,מבוא הרימון
רמת גן              ,מבוא התיכון
רמת גן              ,מבוא זאב
רמת גן              ,מבוא חרמון
רמת גן              ,"מבוא יהל""ם"
רמת גן              ,מבוא מנדס
רמת גן              ,מבוא נגבה
רמת גן              ,מבוא נס
רמת גן              ,מבוא נתן
רמת גן              ,מבצע עין
רמת גן              ,מבצע קדש
רמת גן              ,מגדים
רמת גן              ,מודעי יצחק
רמת גן              ,מוזס נח
רמת גן              ,מולכו
רמת גן              ,מוצא
רמת גן              ,מורדי הגטאות
רמת גן              ,מוריה
רמת גן              ,מחולה רמת אפעל
רמת גן              ,מחניים
רמת גן              ,מחץ
רמת גן              ,מטה אהרון
רמת גן              ,מטולה
רמת גן              ,מיכאל
רמת גן              ,מיכה
רמת גן              ,מירקין
רמת גן              ,"מל""ל"
רמת גן              ,מלאכי
רמת גן              ,מלחי שלמה
רמת גן              ,מלכי צדק
רמת גן              ,מנדל מתתיהו
רמת גן              ,מנדס
רמת גן              ,מנחם
רמת גן              ,מנחם יצחק
רמת גן              ,מעלה הבנים
רמת גן              ,מעלה הנשר
רמת גן              ,מעלה הצבי
רמת גן              ,מעלה הצופים
רמת גן              ,מעלה השואבה
רמת גן              ,מעלה השחר
רמת גן              ,מצדה
רמת גן              ,מצפה
רמת גן              ,מקדונלד
רמת גן              ,מקס ואנה ווב
רמת גן              ,מרדכי
רמת גן              ,מרים
רמת גן              ,"מרכז רפואי ע""ש שיבא"
רמת גן              ,משואה רמת אפעל
רמת גן              ,משמר הירדן
רמת גן              ,משעול ספראי
רמת גן              ,מתחם האיצטדיון
רמת גן              ,מתחם מסובים
רמת גן              ,מתחם נגבה
רמת גן              ,מתחם קניון איילון
רמת גן              ,מתניה
רמת גן              ,נבטים רמת אפעל
רמת גן              ,נדוני קהיר
רמת גן              ,נהרדעא
רמת גן              ,נוה יהושע
רמת גן              ,נוה יעקב
רמת גן              ,נווה אפעל
רמת גן              ,נורדאו
רמת גן              ,נורית
רמת גן              ,נורית רמת אפעל
רמת גן              ,נחום
רמת גן              ,נחלה
רמת גן              ,נחליאלי
רמת גן              ,נחלת יוסף
רמת גן              ,נחשון
רמת גן              ,נטר
רמת גן              ,נץ
רמת גן              ,נצנים
רמת גן              ,נרדימון
רמת גן              ,נשיאי ישראל
רמת גן              ,נתן
רמת גן              ,סאלק
רמת גן              ,סביון
רמת גן              ,סוקולוב
רמת גן              ,סורא
רמת גן              ,סטופ
רמת גן              ,סטרומה
רמת גן              ,סיגלית
רמת גן              ,סיירת דוכיפת
רמת גן              ,סמ אילון
רמת גן              ,סמ אלברט
רמת גן              ,סמ בדש ציון
רמת גן              ,"סמ ברקת ר""א"
רמת גן              ,סמ הבאר
רמת גן              ,סמ היסמין
רמת גן              ,סמ המעלות
רמת גן              ,סמ השלוח
רמת גן              ,סמ התלמיד
רמת גן              ,סמ חיים אינטרטור
רמת גן              ,סמ יפתח
רמת גן              ,סמ לבני
רמת גן              ,סמ ספיר רמת אפעל
רמת גן              ,סמ עמק האלה
רמת גן              ,סמ קרן
רמת גן              ,סמ שער הגיא
רמת גן              ,סמדר
רמת גן              ,סמטת מנשה
רמת גן              ,"סמטת ק""ם"
רמת גן              ,סן מרטין
רמת גן              ,סנהדרין
רמת גן              ,סנש חנה
רמת גן              ,ספיר יוסף
רמת גן              ,ספיר רמת אפעל
רמת גן              ,עובדיה
רמת גן              ,עודד
רמת גן              ,עוזיאל
רמת גן              ,עולי הגרדום
רמת גן              ,עזריאל
רמת גן              ,עטרות
רמת גן              ,עידו
רמת גן              ,עין יהב
רמת גן              ,עיר גנים
רמת גן              ,עלומים
רמת גן              ,עליה ראשונה
רמת גן              ,עליה שלישית
רמת גן              ,עליה שניה
רמת גן              ,עלית הנוער
רמת גן              ,עמוס
רמת גן              ,עמינדב
רמת גן              ,עמיקם
רמת גן              ,עמק דותן
רמת גן              ,עמק האלה
רמת גן              ,עמק הארזים
רמת גן              ,עציון
רמת גן              ,פבריגט
רמת גן              ,פומבדיתא
רמת גן              ,"פלי""ם כפר אז""ר"
רמת גן              ,פנחס
רמת גן              ,פני הגבעה
רמת גן              ,פנקס
רמת גן              ,פרוג שמעון
רמת גן              ,פרופס
רמת גן              ,פתייה
רמת גן              ,צאלים
רמת גן              ,צאלים רמת אפעל
רמת גן              ,צבי
רמת גן              ,"צה""ל כפר אז""ר"
רמת גן              ,צומת לבבי
רמת גן              ,צופר רמת אפעל
רמת גן              ,צור רמת אפעל
רמת גן              ,צוריאל
רמת גן              ,צל הגבעה
רמת גן              ,צפניה
רמת גן              ,קארו יוסף
רמת גן              ,קדמה
רמת גן              ,קדרון
רמת גן              ,קוממיות
רמת גן              ,קיש
רמת גן              ,קלאוזנר
רמת גן              ,קליר אברהם ונעימה
רמת גן              ,קניון אילון
רמת גן              ,קפלן
רמת גן              ,קציעה רמת אפעל
רמת גן              ,קציר
רמת גן              ,קרייתי
רמת גן              ,קריניצי
רמת גן              ,קרית בורוכוב
רמת גן              ,קרית גן
רמת גן              ,קרית סגל נווה אפעל
רמת גן              ,קרית קריניצי
רמת גן              ,קרסקי
רמת גן              ,"רא""ל משה לוי"
רמת גן              ,ראש פנה
רמת גן              ,רבדים
רמת גן              ,רבי
רמת גן              ,"רד""ק"
רמת גן              ,רודין
רמת גן              ,רוזן
רמת גן              ,רוחמה
רמת גן              ,רוקח
רמת גן              ,רות
רמת גן              ,רותם
רמת גן              ,רזיאל
רמת גן              ,רחובות הנהר
רמת גן              ,רייק חביבה
רמת גן              ,רימון רמת אפעל
רמת גן              ,רימלט אלימלך
רמת גן              ,רמבה
רמת גן              ,רמז
רמת גן              ,רמת אפעל
רמת גן              ,רמת גן
רמת גן              ,רמת חן
רמת גן              ,רמת עמידר
רמת גן              ,רמת שיקמה
רמת גן              ,רננים
רמת גן              ,"רפאל איתן כפר אז""ר"
רמת גן              ,רקפת
רמת גן              ,"רש""י"
רמת גן              ,ש אחיות
רמת גן              ,ש אקדמאים
רמת גן              ,ש גרין
רמת גן              ,ש הבולגרים
רמת גן              ,ש הפומז
רמת גן              ,ש חרות
רמת גן              ,ש מזרחי
רמת גן              ,ש מפדה אזרחי
רמת גן              ,ש משכנות
רמת גן              ,ש סלמה
רמת גן              ,ש סלמה מזריץ
רמת גן              ,ש סלע
רמת גן              ,ש עירוני
רמת גן              ,ש עממי רסקו
רמת גן              ,ש עמק דותן
רמת גן              ,ש פרדס אברלה
רמת גן              ,ש פרוגרסיבים
רמת גן              ,ש צבא קבע
רמת גן              ,ש צנחנים
רמת גן              ,ש רמת יצחק
רמת גן              ,ש רסקו
רמת גן              ,"ש""י עגנון"
רמת גן              ,שאנן
רמת גן              ,שאר ישוב
רמת גן              ,שד אברהם
רמת גן              ,שד בן צבי
רמת גן              ,שד האורנים רמת אפעל
רמת גן              ,שד הארזים רמת אפעל
רמת גן              ,שד הברושים רמת אפעל
רמת גן              ,שד הגבורים
רמת גן              ,שד הטייס
רמת גן              ,שד הילד
רמת גן              ,שד הכלניות
רמת גן              ,שד הנרקיסים
רמת גן              ,שד העם הצרפתי
רמת גן              ,שד הצנחנים
רמת גן              ,שד הקונגרס
רמת גן              ,שד השחרור
רמת גן              ,שד התמרים
רמת גן              ,שד טובים
רמת גן              ,שד יהדות פילדלפיה
רמת גן              ,שד ירושלים
רמת גן              ,שד למדן
רמת גן              ,שד נחמה
רמת גן              ,"שד ק""ם"
רמת גן              ,שדרות הצבי
רמת גן              ,"שדרות ויצ""ו"
רמת גן              ,שדרת גידי
רמת גן              ,שוהם
רמת גן              ,שועלי שמשון
רמת גן              ,שושנים
רמת גן              ,"שז""ר"
רמת גן              ,שחם רמת אפעל
רמת גן              ,שיאון
רמת גן              ,"שיכון בנים כפר אז""ר"
רמת גן              ,שיכון ותיקים
רמת גן              ,שיכון עלית
רמת גן              ,שילה
רמת גן              ,שכ בר אילן
רמת גן              ,שכ גב גאולה
רמת גן              ,שכ גפן
רמת גן              ,שכ הלל
רמת גן              ,שכ חרוזים
רמת גן              ,שכ מרום נווה
רמת גן              ,שכ נחלת גנים
רמת גן              ,שכ ק בורוכוב
רמת גן              ,שכ ראשונים
רמת גן              ,שכ שפירא
רמת גן              ,שכ תל גנים
רמת גן              ,שכ תל יהודה
רמת גן              ,שכטרמן רמת אפעל
רמת גן              ,שלום עליכם
רמת גן              ,שלומציון
רמת גן              ,שלם
רמת גן              ,שמואלי
רמת גן              ,שמחה
רמת גן              ,שמעוני
רמת גן              ,שמרלינג
רמת גן              ,שניאור זלמן
רמת גן              ,שפירא
רמת גן              ,שקדיה
רמת גן              ,שרירא גאון
רמת גן              ,שרת משה
רמת גן              ,שתיל
רמת גן              ,תדהר
רמת גן              ,תדהר רמת אפעל
רמת גן              ,תובל
רמת גן              ,תל בנימין
רמת גן              ,תל השומר
רמת גן              ,תל חי
רמת גן              ,"תל חי כפר אז""ר"
רמת גן              ,תלפיות
רמת גן              ,תמרי נחמיה
רמת גן              ,תנועת המרי
רמת גן              ,"תע""ש"
רמת גן              ,תפארת ישראל
רמת גן              ,תפארת צבי רמת אפעל
רמת גן              ,"תרס""ח"
רמת גן              ,"תרע""ד"
רמת גן              ,"תרפ""ב"
רמת גן              ,תרצה
רמת גן              ,"תש""י"
רמת דוד             ,מחנה יהודית
רמת דוד             ,רמת דוד
רמת הכובש           ,רמת הכובש
רמת השופט           ,בית ראשון במולדת
רמת השופט           ,רמת השופט
רמת השרון           ,אבו חצירה
רמת השרון           ,אגוז
רמת השרון           ,אגרת תימן
רמת השרון           ,אהוד
רמת השרון           ,אוסישקין
רמת השרון           ,אופיר
רמת השרון           ,"אז""ר"
רמת השרון           ,אזור בתכנון
רמת השרון           ,אזור תעשייה
רמת השרון           ,אחד העם
רמת השרון           ,איה
רמת השרון           ,אילון
רמת השרון           ,אילנות
רמת השרון           ,אילת
רמת השרון           ,איריס
רמת השרון           ,אלה
רמת השרון           ,אלון יגאל
רמת השרון           ,אלי כהן
רמת השרון           ,אני מאמין
רמת השרון           ,אנפה
רמת השרון           ,אנקור
רמת השרון           ,ארבל
רמת השרון           ,ארז
רמת השרון           ,ארינה
רמת השרון           ,ארלוזורוב
רמת השרון           ,ארנון
רמת השרון           ,אשל אברהם
רמת השרון           ,בגין מנחם
רמת השרון           ,בוסתנאי
רמת השרון           ,בועז
רמת השרון           ,בוקק
רמת השרון           ,בית גוברין
רמת השרון           ,בית הלל
רמת השרון           ,בית השואבה
רמת השרון           ,בית שמאי
רמת השרון           ,בלפור
רמת השרון           ,בן גוריון
רמת השרון           ,בן זכאי
רמת השרון           ,בן חיים
רמת השרון           ,בן נון יהושע
רמת השרון           ,בן שלום
רמת השרון           ,בנימיני צבי
רמת השרון           ,בר יוחאי
רמת השרון           ,בר כוכבא
רמת השרון           ,בראשית
רמת השרון           ,ברנשטיין כהן
רמת השרון           ,ברק
רמת השרון           ,בשן
רמת השרון           ,גאולים
רמת השרון           ,גבעון
רמת השרון           ,גד
רמת השרון           ,גדעון
רמת השרון           ,גולומב
רמת השרון           ,גולן
רמת השרון           ,גונדר אברהם
רמת השרון           ,גורדון
רמת השרון           ,גוש חלב
רמת השרון           ,גיחון
רמת השרון           ,גלילי ישראל
רמת השרון           ,גלעד
רמת השרון           ,גמלא
רמת השרון           ,גמליאל
רמת השרון           ,גן הבנים
רמת השרון           ,דבורה הנביאה
רמת השרון           ,דגן
רמת השרון           ,דוכיפת
רמת השרון           ,דולב
רמת השרון           ,דותן דודו
רמת השרון           ,דן
רמת השרון           ,דקל
רמת השרון           ,דרך הטניס
רמת השרון           ,דרך הצעירים
רמת השרון           ,דרך ראשונים
רמת השרון           ,האומנויות
רמת השרון           ,האורן
רמת השרון           ,האחיות
רמת השרון           ,האלון
רמת השרון           ,האלוף יצחק חופי
רמת השרון           ,"האצ""ל"
רמת השרון           ,"האר""י"
רמת השרון           ,האתרוג
רמת השרון           ,הבאר
רמת השרון           ,הבנים
רמת השרון           ,"הבעש""ט"
רמת השרון           ,הברושים
רמת השרון           ,הברכה
רמת השרון           ,הבשם
רמת השרון           ,הגבעה
רמת השרון           ,הגדודים
רמת השרון           ,הגיא
רמת השרון           ,הגינה
רמת השרון           ,הגליל
רמת השרון           ,הגנים
רמת השרון           ,הגפן
רמת השרון           ,הדגנית
רמת השרון           ,הדיה
רמת השרון           ,הדסים
רמת השרון           ,הדר
רמת השרון           ,הדרור
רמת השרון           ,ההגנה
רמת השרון           ,הוז דב
רמת השרון           ,הושע
רמת השרון           ,הזוהר
רמת השרון           ,הזורע
רמת השרון           ,הזית
רמת השרון           ,הזמיר
רמת השרון           ,החוגה
רמת השרון           ,החוחית
רמת השרון           ,"החי""ל"
רמת השרון           ,החלוץ
רמת השרון           ,החרוב
רמת השרון           ,החרש
רמת השרון           ,הטבק
רמת השרון           ,היוגב
רמת השרון           ,היסעור
רמת השרון           ,הכרמל
רמת השרון           ,הלפיד
רמת השרון           ,המאבק
רמת השרון           ,המור
רמת השרון           ,המחתרת
רמת השרון           ,המייסדים
רמת השרון           ,המכבים
רמת השרון           ,המלאכה
רמת השרון           ,המלכים
רמת השרון           ,המסגר
רמת השרון           ,המעין
רמת השרון           ,המעפילים
רמת השרון           ,המצור
רמת השרון           ,המרד
רמת השרון           ,המרי
רמת השרון           ,המתנחלים
רמת השרון           ,"הנ""ץ"
רמת השרון           ,הנביאים
רמת השרון           ,הנוטע
רמת השרון           ,הנוטר
רמת השרון           ,הנוער
רמת השרון           ,הנצח
רמת השרון           ,הנשר
רמת השרון           ,הס משה
רמת השרון           ,הסיפן
רמת השרון           ,העבודה
רמת השרון           ,העומר
רמת השרון           ,העמל
רמת השרון           ,העמק
רמת השרון           ,העפרוני
רמת השרון           ,הפורצים
רמת השרון           ,"הפלמ""ח"
רמת השרון           ,הפרדס
רמת השרון           ,הפרחים
רמת השרון           ,הצופים
רמת השרון           ,הצפורן
רמת השרון           ,הקבוץ
רמת השרון           ,הקוצר
רמת השרון           ,הקישון
רמת השרון           ,הר נבו
רמת השרון           ,הרב אורבוך
רמת השרון           ,הרב הרצוג
רמת השרון           ,הרב קוק
רמת השרון           ,הרב ריינס
רמת השרון           ,הרדוף
רמת השרון           ,הרמון
רמת השרון           ,השדות
רמת השרון           ,השדמה
רמת השרון           ,השומר
רמת השרון           ,השומרון
רמת השרון           ,השופטים
רמת השרון           ,השחף
רמת השרון           ,השיטה
רמת השרון           ,השילוח
רמת השרון           ,השלום
רמת השרון           ,השמורה
רמת השרון           ,השפלה
רמת השרון           ,השקד
רמת השרון           ,השקמה
רמת השרון           ,השרון
רמת השרון           ,התאנה
רמת השרון           ,התומר
רמת השרון           ,התלמים
רמת השרון           ,התקוה
רמת השרון           ,התרבות
רמת השרון           ,ויתקין
רמת השרון           ,ז' בחשון
רמת השרון           ,ז'בוטינסקי
רמת השרון           ,זלמן שניאור
רמת השרון           ,זרובבל
רמת השרון           ,זרזיר
רמת השרון           ,חבצלת
רמת השרון           ,חטיבת אלכסנדרוני
רמת השרון           ,חטיבת הנגב
רמת השרון           ,חטיבת הראל
רמת השרון           ,חיש
רמת השרון           ,חרושת
רמת השרון           ,חרמון
רמת השרון           ,חשמונאים
רמת השרון           ,טהון
רמת השרון           ,טווס
רמת השרון           ,טרומפלדור
רמת השרון           ,יאיר
רמת השרון           ,יבוק
רמת השרון           ,יבנה
רמת השרון           ,יגיע כפים
רמת השרון           ,יהודה
רמת השרון           ,יהודה הלוי
רמת השרון           ,יהודה הנשיא
רמת השרון           ,יוני נתניהו
רמת השרון           ,יותם
רמת השרון           ,יחיעם
רמת השרון           ,יפתח
רמת השרון           ,יצהר
רמת השרון           ,יצחק אלחנן
רמת השרון           ,יצחק שדה
רמת השרון           ,ירדן
רמת השרון           ,ירמוך
רמת השרון           ,ירמיהו
רמת השרון           ,"כ""ט בנובמבר"
רמת השרון           ,כהן יעקב
רמת השרון           ,ככר ההסתדרות
רמת השרון           ,ככר העצמאות
רמת השרון           ,כלנית
רמת השרון           ,כפר אוריה
רמת השרון           ,כצנלסון
רמת השרון           ,כרכום
רמת השרון           ,לבונה
רמת השרון           ,לוחמי הגטאות
רמת השרון           ,"לח""י"
רמת השרון           ,לילך
רמת השרון           ,לכיש
רמת השרון           ,למרחב
רמת השרון           ,מבצע קדש
רמת השרון           ,מגידו
רמת השרון           ,מודיעין
רמת השרון           ,מוהליבר
רמת השרון           ,מוריה
רמת השרון           ,מורן
רמת השרון           ,מורשה שלב ג
רמת השרון           ,מסדה
רמת השרון           ,מע א ר השרון
רמת השרון           ,מעון אקדמאים
רמת השרון           ,מעונות מורשה
רמת השרון           ,מעין חרוד
רמת השרון           ,מצדה
רמת השרון           ,מרגנית
רמת השרון           ,מרדכי
רמת השרון           ,מרכז הטניס
רמת השרון           ,מתחם גלילות
רמת השרון           ,"מתחם תע""ש"
רמת השרון           ,נהרדעא
רמת השרון           ,נווה רעים
רמת השרון           ,נורדאו
רמת השרון           ,נורית
רמת השרון           ,נחל בשור
רמת השרון           ,נחל עמוד
רמת השרון           ,נחל קדרון
רמת השרון           ,נחל שורק
רמת השרון           ,נחשון
רמת השרון           ,נטף
רמת השרון           ,"ניל""י"
רמת השרון           ,נעמי
רמת השרון           ,נצנה
רמת השרון           ,נרקיסים
רמת השרון           ,סולד
רמת השרון           ,סוקולוב
רמת השרון           ,סיני
רמת השרון           ,סלע
רמת השרון           ,סמ אגדים
רמת השרון           ,סמ אלחריזי
רמת השרון           ,סמ אסף
רמת השרון           ,סמ בית שמאי
רמת השרון           ,סמ במעלה
רמת השרון           ,סמ געתון
רמת השרון           ,סמ דליה
רמת השרון           ,סמ היסמין
רמת השרון           ,סמ המעלות
רמת השרון           ,סמ המשי
רמת השרון           ,סמ הנרקיס
רמת השרון           ,סמ הקמה
רמת השרון           ,סמ הרב
רמת השרון           ,"סמ ויצ""ו"
רמת השרון           ,סמ ורד
רמת השרון           ,סמ חצב
רמת השרון           ,סמ חרצית
רמת השרון           ,סמ יואב
רמת השרון           ,סמ לוטם
רמת השרון           ,סמ למרחב
רמת השרון           ,סמ מגד
רמת השרון           ,סמ מעין חרוד
רמת השרון           ,סמ נחל קדרון
רמת השרון           ,סמ סביון
רמת השרון           ,סמ סיגלית
רמת השרון           ,סמ פיקר
רמת השרון           ,סמ צאלון
רמת השרון           ,סמ צבעוני
רמת השרון           ,סמ צלף
רמת השרון           ,סמ רקפת
רמת השרון           ,סמ שאר ישוב
רמת השרון           ,סמ שוהם
רמת השרון           ,סמדר
רמת השרון           ,סנה משה
רמת השרון           ,סנונית
רמת השרון           ,סנש חנה
רמת השרון           ,עבדת
רמת השרון           ,עגור
רמת השרון           ,עגנון
רמת השרון           ,עוזיה
רמת השרון           ,עזרא
רמת השרון           ,עין גדי
רמת השרון           ,עליה
רמת השרון           ,עצמון
רמת השרון           ,ערוגות
רמת השרון           ,פדויים
רמת השרון           ,פי גלילות
רמת השרון           ,פרץ
רמת השרון           ,פשוש
רמת השרון           ,צבר
רמת השרון           ,ציפורי
רמת השרון           ,צירלסון
רמת השרון           ,קבוץ גלויות
רמת השרון           ,קדושי סטרומה
רמת השרון           ,קדש
רמת השרון           ,קהילת בבל
רמת השרון           ,קהילת וילנה
רמת השרון           ,קהילת לודג'
רמת השרון           ,קוממיות
רמת השרון           ,קרית יערים
רמת השרון           ,קרן היסוד
רמת השרון           ,רב מכר
רמת השרון           ,רבנו תם
רמת השרון           ,רגבים
רמת השרון           ,"רד""ק"
רמת השרון           ,רות
רמת השרון           ,רותם
רמת השרון           ,רזיאל
רמת השרון           ,"רמב""ם"
רמת השרון           ,רמז
רמת השרון           ,רמת השרון
רמת השרון           ,רצועת הנופש
רמת השרון           ,רצועת ספורט ונופש
רמת השרון           ,"רש""י"
רמת השרון           ,"רשב""ם"
רמת השרון           ,ש גבעת הלבונה
רמת השרון           ,ש גולן
רמת השרון           ,ש המועצה
רמת השרון           ,ש הפועלים
רמת השרון           ,ש חסכון
רמת השרון           ,ש יוספטל
רמת השרון           ,ש ליטא
רמת השרון           ,ש מומחים
רמת השרון           ,ש מורשה חדש
רמת השרון           ,ש מזרחי
רמת השרון           ,ש משכנות
רמת השרון           ,ש נוה ארנון
רמת השרון           ,ש נוה רום
רמת השרון           ,ש נוה רסקו
רמת השרון           ,ש נווה מגן
רמת השרון           ,ש עובדים
רמת השרון           ,ש עולים
רמת השרון           ,ש עממי
רמת השרון           ,ש עממי חדש
רמת השרון           ,ש פקר
רמת השרון           ,ש פרוגרסיבים
רמת השרון           ,ש צבא קבע
רמת השרון           ,ש קדמה
רמת השרון           ,ש קוטגים
רמת השרון           ,ש קליפורניה
רמת השרון           ,ש רסקו מערב
רמת השרון           ,שארית ישראל
רמת השרון           ,שבזי
רמת השרון           ,שבטי ישראל
רמת השרון           ,שבי ציון
רמת השרון           ,שד ביאליק
רמת השרון           ,שד האלוף מאיר עמית
רמת השרון           ,שד הילד
רמת השרון           ,שד ויצמן
רמת השרון           ,שד יריב אהרון
רמת השרון           ,שושן
רמת השרון           ,"שח""ל"
רמת השרון           ,שיבולת
רמת השרון           ,שינקין
רמת השרון           ,שיפון
רמת השרון           ,שכ אלון
רמת השרון           ,שכ הדר
רמת השרון           ,שכ הכפר הירוק
רמת השרון           ,שכ נווה גן
רמת השרון           ,שכ עמידר
רמת השרון           ,שכ ק שאול
רמת השרון           ,שלדג
רמת השרון           ,שלום עליכם
רמת השרון           ,שמגר
רמת השרון           ,שמואל הנגיד
רמת השרון           ,שמחה הולצברג
רמת השרון           ,שמשון
רמת השרון           ,שניר
רמת השרון           ,שץ צבי
רמת השרון           ,שרף
רמת השרון           ,ששת הימים
רמת השרון           ,תבור
רמת השרון           ,תחכמוני
רמת השרון           ,תירוש
רמת השרון           ,תמנע
רמת השרון           ,"תע""ש"
רמת השרון           ,תענך
רמת השרון           ,תרזה
רמת השרון           ,"תרפ""ד"
רמת השרון           ,תרשיש
רעננה               ,אבן גבירול
רעננה               ,אבן עזרא
רעננה               ,אברבנאל
רעננה               ,אבשלום
רעננה               ,אהוד מנור
רעננה               ,אהרונסון שרה
רעננה               ,אוסטרובסקי
רעננה               ,אופסטרלנד
רעננה               ,אזולאי
רעננה               ,אזור התעשיה
רעננה               ,"אח""י דקר"
רעננה               ,אחד העם
רעננה               ,אחוזה
רעננה               ,אינשטיין
רעננה               ,אלחריזי
רעננה               ,אלי כהן
רעננה               ,אלכסנדר פן
רעננה               ,אלעזר דוד
רעננה               ,אלפסי
רעננה               ,אלקלעי
רעננה               ,אלתרמן נתן
רעננה               ,אנדה עמיר
רעננה               ,אנה פרנק
רעננה               ,אנילביץ
רעננה               ,אסירי ציון
רעננה               ,אסתר המלכה
רעננה               ,אריה
רעננה               ,אריק לביא
